#Method,AppID,Placement,PrivateLabelID,ShopperID,ISC,displayCurrency,TransactionalCurrency
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,44411180,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,17400170,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,30271924,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,33052579,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,50864686,bid295an,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,35392488,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52639015,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop800,1,8292564,999com25,CAD,CAD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx4005ha,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,52230519,,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,28381170,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,50555444,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,16285530,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop800,1,50529279,sslqgo016b,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,1881002,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,48829521,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,44411180,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,51487181,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,19262688,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,52661345,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,21054949,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,933283,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT02K030,INR,INR
GetOffersAndMessageData,39,appRotatingBanner08,1,46893007,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,48182897,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,17400170,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,2927559,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,14158079,999COM25,USD,USD
GetOffersAndMessageData,14,appRotatingBanner09,1,40565644,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,19262688,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,25714471,,CAD,CAD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,45286766,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,35392488,999COM25,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,18012823,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerSidebar,1,0,BBCNAA,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,15975790,dnabb509,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,21054949,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,1507830,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt05K022,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,43328443,apphcclgo,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx2001ha,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,8292564,999com25,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,31578248,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,48122072,lksgen104,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,999com25,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,33458274,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,23834000,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,10023918,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,53534590,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjc599v,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,19262688,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,44752049,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,44411180,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT02K001,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,35806281,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,biyd4nfzp,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,2444056,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53566288,GPPT03C008,EUR,EUR
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,5391791,goooff92vb,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3577853,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,8363538,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,28396360,cjcmsc001t,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,19262688,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,15975790,dnabb509,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,15108561,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,fosDODContainer,1,2733454,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,53564922,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,48122072,lksgen104,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjc599v,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,52491281,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,1880770,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,21809918,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,28381170,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,biyd4nfzp,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,28834798,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53565275,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,4624167,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,goffeu14,EUR,EUR
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4eu15,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4in04,INR,INR
GetOffersAndMessageData,14,appRotatingBanner09,1,32798496,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,7047698,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,14158079,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,8292564,999com25,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,27137924,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,25329580,cjcdplink,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT02K001,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,19237684,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,emailcc,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT03C001,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,28310770,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,7544758,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjc695tnw,MXN,MXN
GetOffersAndMessageData,7,dccCrossSellBanner,1,42679435,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,29291333,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,53565936,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,49163619,gdbb1901,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,iapdl25acq,EUR,EUR
GetOffersAndMessageData,46,dnsManagerCrossSell,1,50555444,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,47197098,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,51669389,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,bb73025,GBP,GBP
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,7057013,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,53493824,,USD,USD
GetOffersAndMessageData,45,hostconMyAppDetails,1,35031519,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53546462,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,20540617,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,16368380,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,16285530,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,biyd4nfzp,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,3422906,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,53368441,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,10023918,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,IAP199H2,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53448808,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gdbbc15,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,35675835,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerSidebar,1,0,sslqme22,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,5220074,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53493256,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjc695tnw,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,5517136,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,7g5,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,2299952,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,38277283,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,4556778,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,24866334,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx2001ha,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53483095,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,52642425,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,6405270,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,31578248,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,9759699,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,14158079,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,48419210,gdbba1463,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,39937647,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02K004,EUR,EUR
GetOffersAndMessageData,7,dccCrossSellBanner,1,8292564,999com25,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,51426160,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,40409081,,EUR,EUR
GetOffersAndMessageData,14,appRotatingBanner09,1,35794404,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,29291333,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,41321141,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,DynamicLPContainer,1,25727544,gdx614e,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,39333402,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,28794856,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,37891160,gdbbe45,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,816618,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,40455328,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,lksxd048,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,23946369,gofx2001ha,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,50555444,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,53517995,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,16285530,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,53368441,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,hos3lam50,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,46567879,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjc599v,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,40060676,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,30407541,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,28160169,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,47275683,gofx2001ha,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,35392488,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,534520,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,50529279,sslqgo016b,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,18129481,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,3173525,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,30158692,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,47674100,,CAD,CAD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,45095306,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,36565716,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,TC25C,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,46567879,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,18129481,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53564922,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,53496277,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,19398623,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjc1199me,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,7337056,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,24623242,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjc599v,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,50159168,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,50812856,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,33939542,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02K004,EUR,EUR
GetOffersAndMessageData,7,dccCrossSellBanner,1,53533840,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,41874200,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,33257865,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53443779,gfnf4mca05,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,36565716,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx2001hb,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,836089,999com25,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,734088,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,47855121,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,38845528,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,20581713,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,26584017,IAP199H2,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,17400170,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,45791806,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53382981,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,26977106,999COM25,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,12669823,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,19398623,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,appemail40,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,25158306,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,25636556,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,836089,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerSidebar,1,0,BBCNAA,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53493256,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52170038,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,12829173,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,2858750,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,51390298,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,appemail40,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,29811685,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,biud5nni,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,26977106,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,48052490,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,30514422,cjcmsc001t,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,811371,999COM25,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,29753828,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,29877607,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,36115051,999COM25,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,53403999,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,39825590,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,36565716,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,51426160,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,48419210,gdbba1463,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjc1199me,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,17640309,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,21280950,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,52186376,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,42176151,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,25158306,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx2001hb,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,7128942,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,52752502,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,33392099,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02kinf,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,39825590,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53564922,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,7435450,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,50871604,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,33624489,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,52208207,,EUR,EUR
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,53513207,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,19833877,cjcFAT799,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,bb1964dd15,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3029800,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,48038090,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,48122072,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,24623242,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,44836041,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjc599v,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,15108561,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52186376,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,45143992,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,40794401,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,49235327,instantpag,USD,USD
GetOffersAndMessageData,14,appRotatingBanner09,1,11738496,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,42058596,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,7256954,gdbba776,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,36624858,gdbba1463,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,53512256,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,45143992,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofxh092,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,43782013,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,47160252,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,33382436,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,42176151,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,25158306,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,37220044,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,21389672,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,6990395,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,52797718,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53565657,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,8435169,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,44411180,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,37975899,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,424210,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx2001hb,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,16267823,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,52245358,gdbb1901,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,22520688,,USD,USD
